timestamp,time_formatted,duration_sec,algorithm,heuristic,ai_mode,score,total_steps,ai_steps,player_steps,pellets_total,pellets_eaten,pellets_remaining,power_pellets_total,power_pellets_eaten,power_pellets_remaining,level_reached,few_pellets_mode,few_pellets_count,ghost_mode,lives_lost,current_mode,ai_time_sec,human_time_sec,mode_changes_count,result
2025-10-08T15:19:41,02:31,151,A* Online,MAZEDISTANCE,AI,4680,295,295,0,244,196,48,4,0,4,0,False,20,True,4,AI,151,0,0,GAME_OVER
2025-10-08T15:21:02,01:07,67,A* Online,MAZEDISTANCE,AI,2750,232,232,0,244,147,97,4,0,4,0,False,20,True,4,AI,67,0,0,GAME_OVER
2025-10-08T15:21:12,02:09,129,A* Online,MAZEDISTANCE,AI,5000,506,506,0,244,244,0,4,0,4,0,False,20,True,1,AI,129,0,0,LEVEL_COMPLETE
2025-10-08T15:22:17,02:55,175,A* Online,MAZEDISTANCE,AI,3800,619,619,0,244,244,0,4,0,4,0,False,20,True,2,AI,175,0,0,LEVEL_COMPLETE
2025-10-08T15:22:27,02:25,145,A* Online,MAZEDISTANCE,AI,3800,442,442,0,244,244,0,4,0,4,0,False,20,True,3,AI,145,0,0,LEVEL_COMPLETE
2025-10-08T15:22:45,01:22,82,A* Online,MAZEDISTANCE,AI,5400,374,374,0,244,244,0,4,0,4,0,False,20,True,0,AI,82,0,0,LEVEL_COMPLETE
2025-10-08T15:22:52,03:18,198,A* Online,MAZEDISTANCE,AI,6000,1038,1038,0,244,244,0,4,0,4,0,False,20,True,0,AI,198,0,0,LEVEL_COMPLETE
2025-10-08T15:22:53,02:42,162,A* Online,MAZEDISTANCE,AI,4300,793,793,0,244,244,0,4,0,4,0,False,20,True,0,AI,162,0,0,LEVEL_COMPLETE
2025-10-08T15:22:58,01:20,80,A* Online,MAZEDISTANCE,AI,2120,181,181,0,244,124,120,4,0,4,0,False,20,True,4,AI,80,0,0,GAME_OVER
2025-10-08T15:23:40,02:31,151,A* Online,MAZEDISTANCE,AI,2930,261,261,0,244,165,79,4,0,4,0,False,20,True,4,AI,151,0,0,GAME_OVER
2025-10-08T15:24:21,01:43,103,A* Online,MAZEDISTANCE,AI,3410,213,213,0,244,133,111,4,0,4,0,False,20,True,4,AI,103,0,0,GAME_OVER
2025-10-08T15:24:38,01:21,81,A* Online,MAZEDISTANCE,AI,4600,365,365,0,244,244,0,4,0,4,0,False,20,True,0,AI,81,0,0,LEVEL_COMPLETE
2025-10-08T15:24:47,02:18,138,A* Online,MAZEDISTANCE,AI,6200,405,405,0,244,244,0,4,0,4,0,False,20,True,2,AI,138,0,0,LEVEL_COMPLETE
2025-10-08T15:24:50,01:41,101,A* Online,MAZEDISTANCE,AI,3400,398,398,0,244,244,0,4,0,4,0,False,20,True,2,AI,101,0,0,LEVEL_COMPLETE
2025-10-08T15:25:17,02:18,138,A* Online,MAZEDISTANCE,AI,6200,460,460,0,244,244,0,4,0,4,0,False,20,True,3,AI,138,0,0,LEVEL_COMPLETE
2025-10-08T15:27:49,01:41,101,A* Online,MANHATTAN,AI,2580,179,179,0,244,130,114,4,0,4,0,False,20,True,4,AI,101,0,0,GAME_OVER
2025-10-08T15:28:20,01:29,89,A* Online,MANHATTAN,AI,4510,264,264,0,244,219,25,4,0,4,0,False,20,True,4,AI,89,0,0,GAME_OVER
2025-10-08T15:28:52,03:16,196,A* Online,MANHATTAN,AI,5800,433,433,0,244,244,0,4,0,4,0,False,20,True,2,AI,196,0,0,LEVEL_COMPLETE
2025-10-08T15:28:58,03:14,194,A* Online,MANHATTAN,AI,3970,688,688,0,244,241,3,4,0,4,0,False,20,True,4,AI,194,0,0,GAME_OVER
2025-10-08T15:29:00,02:39,159,A* Online,MANHATTAN,AI,3800,598,598,0,244,244,0,4,0,4,0,False,20,True,2,AI,159,0,0,LEVEL_COMPLETE
2025-10-08T15:29:38,01:26,86,A* Online,MANHATTAN,AI,2170,207,207,0,244,129,115,4,0,4,0,False,20,True,4,AI,86,0,0,GAME_OVER
2025-10-08T15:30:12,03:36,216,A* Online,MANHATTAN,AI,4160,742,742,0,244,240,4,4,0,4,0,False,20,True,4,AI,216,0,0,GAME_OVER
2025-10-08T15:30:22,04:30,270,A* Online,MANHATTAN,AI,4600,984,984,0,244,244,0,4,0,4,0,False,20,True,3,AI,270,0,0,LEVEL_COMPLETE
2025-10-08T15:30:47,02:47,167,A* Online,MANHATTAN,AI,4800,706,706,0,244,244,0,4,0,4,0,False,20,True,2,AI,167,0,0,LEVEL_COMPLETE
2025-10-08T15:30:56,02:23,143,A* Online,MANHATTAN,AI,4200,578,578,0,244,244,0,4,0,4,0,False,20,True,1,AI,143,0,0,LEVEL_COMPLETE
2025-10-08T15:31:27,02:21,141,A* Online,MANHATTAN,AI,4200,554,554,0,244,244,0,4,0,4,0,False,20,True,1,AI,141,0,0,LEVEL_COMPLETE
2025-10-08T15:31:40,01:53,113,A* Online,MANHATTAN,AI,4200,467,467,0,244,244,0,4,0,4,0,False,20,True,2,AI,113,0,0,LEVEL_COMPLETE
2025-10-08T15:32:22,02:26,146,A* Online,MANHATTAN,AI,4200,666,666,0,244,244,0,4,0,4,0,False,20,True,2,AI,146,0,0,LEVEL_COMPLETE
2025-10-08T15:32:22,03:05,185,A* Online,MANHATTAN,AI,4570,712,712,0,244,241,3,4,0,4,0,False,20,True,4,AI,185,0,0,GAME_OVER
2025-10-08T15:34:57,01:29,89,A* Online,EUCLIDEAN,AI,2040,225,225,0,244,176,68,4,0,4,0,False,20,True,4,AI,89,0,0,GAME_OVER
2025-10-08T15:34:58,02:23,143,A* Online,EUCLIDEAN,AI,4360,496,496,0,244,220,24,4,0,4,0,False,20,True,4,AI,143,0,0,GAME_OVER
2025-10-08T15:35:09,01:57,117,A* Online,EUCLIDEAN,AI,2810,310,310,0,244,205,39,4,0,4,0,False,20,True,4,AI,117,0,0,GAME_OVER
2025-10-08T15:35:21,02:16,136,A* Online,EUCLIDEAN,AI,6200,466,466,0,244,244,0,4,0,4,0,False,20,True,2,AI,136,0,0,LEVEL_COMPLETE
2025-10-08T15:35:52,03:08,188,A* Online,EUCLIDEAN,AI,4000,756,756,0,244,244,0,4,0,4,0,False,20,True,3,AI,188,0,0,LEVEL_COMPLETE
2025-10-08T15:36:10,03:20,200,A* Online,EUCLIDEAN,AI,3930,679,679,0,244,237,7,4,0,4,0,False,20,True,4,AI,200,0,0,GAME_OVER
2025-10-08T15:36:18,03:19,199,A* Online,EUCLIDEAN,AI,5600,677,677,0,244,244,0,4,0,4,0,False,20,True,3,AI,199,0,0,LEVEL_COMPLETE
2025-10-08T15:36:55,03:35,215,A* Online,EUCLIDEAN,AI,3400,740,740,0,244,244,0,4,0,4,0,False,20,True,2,AI,215,0,0,LEVEL_COMPLETE
2025-10-08T15:37:55,01:21,81,A* Online,EUCLIDEAN,AI,3290,329,329,0,244,201,43,4,0,4,0,False,20,True,4,AI,81,0,0,GAME_OVER
2025-10-08T15:37:58,02:26,146,A* Online,EUCLIDEAN,AI,3330,417,417,0,244,217,27,4,0,4,0,False,20,True,4,AI,146,0,0,GAME_OVER
2025-10-08T15:38:19,02:38,158,A* Online,EUCLIDEAN,AI,4840,517,517,0,244,228,16,4,0,4,0,False,20,True,4,AI,158,0,0,GAME_OVER
2025-10-08T15:38:30,01:21,81,A* Online,EUCLIDEAN,AI,3070,266,266,0,244,155,89,4,0,4,0,False,20,True,4,AI,81,0,0,GAME_OVER
2025-10-08T15:38:31,02:25,145,A* Online,EUCLIDEAN,AI,3400,483,483,0,244,224,20,4,0,4,0,False,20,True,4,AI,145,0,0,GAME_OVER
2025-10-08T15:38:41,03:25,205,A* Online,EUCLIDEAN,AI,5770,743,743,0,244,241,3,4,0,4,0,False,20,True,4,AI,205,0,0,GAME_OVER
2025-10-08T15:39:44,04:35,275,A* Online,EUCLIDEAN,AI,4780,1009,1009,0,244,242,2,4,0,4,0,False,20,True,4,AI,275,0,0,GAME_OVER
2025-10-08T15:39:51,01:46,106,A* Online,EUCLIDEAN,AI,3910,323,323,0,244,199,45,4,0,4,0,False,20,True,4,AI,106,0,0,GAME_OVER
2025-10-08T15:39:54,03:28,208,A* Online,EUCLIDEAN,AI,4600,766,766,0,244,244,0,4,0,4,0,False,20,True,3,AI,208,0,0,LEVEL_COMPLETE
2025-10-08T15:41:02,02:24,144,A* Online,EUCLIDEAN,AI,3590,645,645,0,244,243,1,4,0,4,0,False,20,True,4,AI,144,0,0,GAME_OVER
2025-10-08T15:41:18,02:27,147,A* Online,EUCLIDEAN,AI,3800,726,726,0,244,244,0,4,0,4,0,False,20,True,2,AI,147,0,0,LEVEL_COMPLETE
2025-10-08T15:44:20,01:53,113,GBFS,MANHATTAN,AI,4600,460,460,0,244,244,0,4,0,4,0,False,20,True,0,AI,113,0,0,LEVEL_COMPLETE
2025-10-08T15:44:22,02:09,129,GBFS,MANHATTAN,AI,3800,586,586,0,244,244,0,4,0,4,0,False,20,True,1,AI,129,0,0,LEVEL_COMPLETE
2025-10-08T15:44:37,03:01,181,GBFS,MANHATTAN,AI,4380,742,742,0,244,242,2,4,0,4,0,False,20,True,4,AI,181,0,0,GAME_OVER
2025-10-08T15:44:49,02:45,165,GBFS,MANHATTAN,AI,5160,583,583,0,244,240,4,4,0,4,0,False,20,True,4,AI,165,0,0,GAME_OVER
2025-10-08T15:45:27,03:07,187,GBFS,MANHATTAN,AI,3310,714,714,0,244,235,9,4,0,4,0,False,20,True,4,AI,187,0,0,GAME_OVER
2025-10-08T15:45:58,02:41,161,GBFS,MANHATTAN,AI,5800,402,402,0,244,244,0,4,0,4,0,False,20,True,2,AI,161,0,0,LEVEL_COMPLETE
2025-10-08T15:46:04,00:57,57,GBFS,MANHATTAN,AI,2880,165,165,0,244,120,124,4,0,4,0,False,20,True,4,AI,57,0,0,GAME_OVER
2025-10-08T15:46:15,01:32,92,GBFS,MANHATTAN,AI,3040,234,234,0,244,192,52,4,0,4,0,False,20,True,4,AI,92,0,0,GAME_OVER
2025-10-08T15:46:19,04:31,271,GBFS,MANHATTAN,AI,3800,1053,1053,0,244,244,0,4,0,4,0,False,20,True,3,AI,271,0,0,LEVEL_COMPLETE
2025-10-08T15:46:59,04:25,265,GBFS,MANHATTAN,AI,4800,1002,1002,0,244,244,0,4,0,4,0,False,20,True,3,AI,265,0,0,LEVEL_COMPLETE
2025-10-08T15:47:46,02:55,175,GBFS,MANHATTAN,AI,5400,571,571,0,244,244,0,4,0,4,0,False,20,True,3,AI,175,0,0,LEVEL_COMPLETE
2025-10-08T15:47:58,02:39,159,GBFS,MANHATTAN,AI,3520,388,388,0,244,216,28,4,0,4,0,False,20,True,4,AI,159,0,0,GAME_OVER
2025-10-08T15:48:14,01:52,112,GBFS,MANHATTAN,AI,6400,347,347,0,244,244,0,4,0,4,0,False,20,True,2,AI,112,0,0,LEVEL_COMPLETE
2025-10-08T15:48:27,02:18,138,GBFS,MANHATTAN,AI,4200,464,464,0,244,244,0,4,0,4,0,False,20,True,2,AI,138,0,0,LEVEL_COMPLETE
2025-10-08T15:48:33,02:56,176,GBFS,MANHATTAN,AI,3800,635,635,0,244,244,0,4,0,4,0,False,20,True,2,AI,176,0,0,LEVEL_COMPLETE
2025-10-08T15:49:26,02:57,177,GBFS,MANHATTAN,AI,4200,692,692,0,244,244,0,4,0,4,0,False,20,True,3,AI,177,0,0,LEVEL_COMPLETE
2025-10-08T15:49:29,01:33,93,GBFS,MANHATTAN,AI,3600,495,495,0,244,244,0,4,0,4,0,False,20,True,1,AI,93,0,0,LEVEL_COMPLETE
2025-10-08T15:50:00,03:20,200,GBFS,MANHATTAN,AI,4960,801,801,0,244,240,4,4,0,4,0,False,20,True,4,AI,200,0,0,GAME_OVER
2025-10-08T15:50:19,02:59,179,A* Online,MANHATTAN,AI,4200,855,855,0,244,244,0,4,0,4,0,False,20,True,2,AI,179,0,0,LEVEL_COMPLETE
2025-10-08T15:53:19,01:51,111,GBFS,EUCLIDEAN,AI,7400,408,408,0,244,244,0,4,0,4,0,False,20,True,1,AI,111,0,0,LEVEL_COMPLETE
2025-10-08T15:53:31,02:52,172,GBFS,EUCLIDEAN,AI,5330,446,446,0,244,217,27,4,0,4,0,False,20,True,4,AI,172,0,0,GAME_OVER
2025-10-08T15:53:32,02:23,143,GBFS,EUCLIDEAN,AI,3690,628,628,0,244,233,11,4,0,4,0,False,20,True,4,AI,143,0,0,GAME_OVER
2025-10-08T15:53:46,02:53,173,GBFS,EUCLIDEAN,AI,5400,711,711,0,244,244,0,4,0,4,0,False,20,True,0,AI,173,0,0,LEVEL_COMPLETE
2025-10-08T15:53:53,02:33,153,GBFS,EUCLIDEAN,AI,4200,520,520,0,244,244,0,4,0,4,0,False,20,True,3,AI,153,0,0,LEVEL_COMPLETE
2025-10-08T15:54:21,02:46,166,GBFS,EUCLIDEAN,AI,6200,587,587,0,244,244,0,4,0,4,0,False,20,True,3,AI,166,0,0,LEVEL_COMPLETE
2025-10-08T15:54:39,03:40,220,GBFS,EUCLIDEAN,AI,4100,789,789,0,244,234,10,4,0,4,0,False,20,True,4,AI,220,0,0,GAME_OVER
2025-10-08T15:54:47,03:05,185,GBFS,EUCLIDEAN,AI,3690,485,485,0,244,233,11,4,0,4,0,False,20,True,4,AI,185,0,0,GAME_OVER
2025-10-08T15:56:03,02:07,127,GBFS,EUCLIDEAN,AI,4340,301,301,0,244,202,42,4,0,4,0,False,20,True,4,AI,127,0,0,GAME_OVER
2025-10-08T15:56:56,02:44,164,GBFS,EUCLIDEAN,AI,4580,548,548,0,244,242,2,4,0,4,0,False,20,True,4,AI,164,0,0,GAME_OVER
2025-10-08T15:57:14,02:40,160,GBFS,EUCLIDEAN,AI,5590,539,539,0,244,243,1,4,0,4,0,False,20,True,4,AI,160,0,0,GAME_OVER
2025-10-08T15:57:37,02:12,132,GBFS,EUCLIDEAN,AI,4730,415,415,0,244,217,27,4,0,4,0,False,20,True,4,AI,132,0,0,GAME_OVER
2025-10-08T15:57:51,04:22,262,GBFS,EUCLIDEAN,AI,3710,814,814,0,244,235,9,4,0,4,0,False,20,True,4,AI,262,0,0,GAME_OVER
2025-10-08T15:58:21,03:23,203,GBFS,EUCLIDEAN,AI,4790,615,615,0,244,243,1,4,0,4,0,False,20,True,4,AI,203,0,0,GAME_OVER
2025-10-08T15:58:37,02:16,136,GBFS,EUCLIDEAN,AI,4230,505,505,0,244,227,17,4,0,4,0,False,20,True,4,AI,136,0,0,GAME_OVER
2025-10-08T15:58:44,04:39,279,GBFS,EUCLIDEAN,AI,4600,1178,1178,0,244,244,0,4,0,4,0,False,20,True,3,AI,279,0,0,LEVEL_COMPLETE
2025-10-08T15:59:35,04:45,285,GBFS,EUCLIDEAN,AI,6540,972,972,0,244,238,6,4,0,4,0,False,20,True,4,AI,285,0,0,GAME_OVER
2025-10-08T16:00:28,03:05,185,GBFS,EUCLIDEAN,AI,4200,734,734,0,244,244,0,4,0,4,0,False,20,True,3,AI,185,0,0,LEVEL_COMPLETE
2025-10-08T16:01:00,03:45,225,GBFS,EUCLIDEAN,AI,4370,880,880,0,244,241,3,4,0,4,0,False,20,True,4,AI,225,0,0,GAME_OVER
2025-10-08T16:02:37,01:33,93,GBFS,MAZEDISTANCE,AI,2600,211,211,0,244,132,112,4,0,4,0,False,20,True,4,AI,93,0,0,GAME_OVER
2025-10-08T16:02:41,01:02,62,GBFS,MAZEDISTANCE,AI,2180,189,189,0,244,130,114,4,0,4,0,False,20,True,4,AI,62,0,0,GAME_OVER
2025-10-08T16:03:18,02:22,142,GBFS,MAZEDISTANCE,AI,4700,382,382,0,244,238,6,4,0,4,0,False,20,True,4,AI,142,0,0,GAME_OVER
2025-10-08T16:03:22,02:03,123,GBFS,MAZEDISTANCE,AI,4000,411,411,0,244,244,0,4,0,4,0,False,20,True,3,AI,123,0,0,LEVEL_COMPLETE
2025-10-08T16:03:36,02:24,144,GBFS,MAZEDISTANCE,AI,5200,485,485,0,244,244,0,4,0,4,0,False,20,True,3,AI,144,0,0,LEVEL_COMPLETE
2025-10-08T16:03:43,02:10,130,GBFS,MAZEDISTANCE,AI,4600,434,434,0,244,244,0,4,0,4,0,False,20,True,3,AI,130,0,0,LEVEL_COMPLETE
2025-10-08T16:03:45,01:57,117,GBFS,MAZEDISTANCE,AI,6200,498,498,0,244,244,0,4,0,4,0,False,20,True,1,AI,117,0,0,LEVEL_COMPLETE
2025-10-08T16:04:04,02:39,159,GBFS,MAZEDISTANCE,AI,5400,645,645,0,244,244,0,4,0,4,0,False,20,True,1,AI,159,0,0,LEVEL_COMPLETE
2025-10-08T16:04:15,01:26,86,GBFS,MAZEDISTANCE,AI,6600,356,356,0,244,244,0,4,0,4,0,False,20,True,1,AI,86,0,0,LEVEL_COMPLETE
2025-10-08T16:05:23,01:13,73,GBFS,MAZEDISTANCE,AI,2110,177,177,0,244,143,101,4,0,4,0,False,20,True,4,AI,73,0,0,GAME_OVER
2025-10-08T16:05:49,02:14,134,GBFS,MAZEDISTANCE,AI,3500,580,580,0,244,244,0,4,0,4,0,False,20,True,2,AI,134,0,0,LEVEL_COMPLETE
2025-10-08T16:05:56,01:56,116,GBFS,MAZEDISTANCE,AI,3800,541,541,0,244,244,0,4,0,4,0,False,20,True,1,AI,116,0,0,LEVEL_COMPLETE
2025-10-08T16:06:30,02:11,131,GBFS,MAZEDISTANCE,AI,4700,478,478,0,244,244,0,4,0,4,0,False,20,True,2,AI,131,0,0,LEVEL_COMPLETE
2025-10-08T16:06:38,02:49,169,GBFS,MAZEDISTANCE,AI,4200,799,799,0,244,244,0,4,0,4,0,False,20,True,1,AI,169,0,0,LEVEL_COMPLETE
2025-10-08T16:06:40,02:13,133,GBFS,MAZEDISTANCE,AI,4800,562,562,0,244,244,0,4,0,4,0,False,20,True,1,AI,133,0,0,LEVEL_COMPLETE
2025-10-08T16:07:05,02:24,144,GBFS,MAZEDISTANCE,AI,6200,717,717,0,244,244,0,4,0,4,0,False,20,True,0,AI,144,0,0,LEVEL_COMPLETE
2025-10-08T16:07:22,02:49,169,GBFS,MAZEDISTANCE,AI,3800,644,644,0,244,244,0,4,0,4,0,False,20,True,2,AI,169,0,0,LEVEL_COMPLETE
2025-10-08T16:07:26,01:50,110,GBFS,MAZEDISTANCE,AI,3510,268,268,0,244,199,45,4,0,4,0,False,20,True,4,AI,110,0,0,GAME_OVER
2025-10-08T16:07:48,01:47,107,GBFS,MAZEDISTANCE,AI,5200,475,475,0,244,244,0,4,0,4,0,False,20,True,1,AI,107,0,0,LEVEL_COMPLETE
2025-10-08T16:08:09,02:00,120,GBFS,MAZEDISTANCE,AI,5000,537,537,0,244,244,0,4,0,4,0,False,20,True,1,AI,120,0,0,LEVEL_COMPLETE
2025-10-08T16:08:48,01:52,112,GBFS,MAZEDISTANCE,AI,4600,418,418,0,244,244,0,4,0,4,0,False,20,True,3,AI,112,0,0,LEVEL_COMPLETE
2025-10-08T16:08:54,01:37,97,GBFS,MAZEDISTANCE,AI,4600,490,490,0,244,244,0,4,0,4,0,False,20,True,0,AI,97,0,0,LEVEL_COMPLETE
2025-10-08T16:09:40,02:36,156,GBFS,MAZEDISTANCE,AI,3430,329,329,0,244,191,53,4,0,4,0,False,20,True,4,AI,156,0,0,GAME_OVER
2025-10-08T16:09:50,03:02,182,GBFS,MAZEDISTANCE,AI,4800,614,614,0,244,244,0,4,0,4,0,False,20,True,2,AI,182,0,0,LEVEL_COMPLETE
